day,hour,origen_barrio,origen_cap,cantidad,longitude,latitude
2,0,MORENO,0,43,-58.81092327,-34.61061712
2,0,MORON,0,282,-58.61984335,-34.64914107
2,0,NUEVA POMPEYA,1,137,-58.41885257,-34.65054408
2,0,NUNEZ,1,89,-58.46285879,-34.54373767
2,0,PALERMO,1,836,-58.42243478,-34.57390245
2,0,PARQUE AVELLANEDA,1,90,-58.47645528,-34.64864159
2,0,PARQUE CHACABUCO,1,40,-58.43769584,-34.63593994
2,0,PARQUE CHAS,1,9,-58.47912136,-34.58552269
2,0,PARQUE PATRICIOS,1,76,-58.40167518,-34.63755033
2,0,PATERNAL,1,48,-58.46866484,-34.59742118
2,0,PILAR,0,18,-58.90344139,-34.44819902
2,0,PRESIDENTE PERON,0,2,-58.39809124,-34.9298313
2,0,PUERTO MADERO,1,6,-58.35571275,-34.60905372
2,0,QUILMES,0,193,-58.27674869,-34.73506242
2,0,RECOLETA,1,295,-58.39521874,-34.58623775
2,0,RETIRO,1,142,-58.37592173,-34.58841231
2,0,SAAVEDRA,1,87,-58.4887446,-34.55307606
2,0,SAN CRISTOBAL,1,74,-58.40188403,-34.6238645
2,0,SAN FERNANDO,0,59,-58.56629736,-34.45545665
2,0,SAN FERNANDO,0,59,-58.55408337,-34.14166569
2,0,SAN ISIDRO,0,163,-58.53753207,-34.48729629
2,0,SAN MIGUEL,0,167,-58.69170552,-34.55209197
2,0,SAN NICOLAS,1,239,-58.38051517,-34.60366599
2,0,SAN TELMO,1,50,-58.37154103,-34.62152049
2,0,TIGRE,0,138,-58.61687555,-34.38565106
2,0,TRES DE FEBRERO,0,89,-58.57913045,-34.59594723
2,0,VELEZ SARSFIELD,1,44,-58.49327669,-34.63136139
2,0,VERSALLES,1,7,-58.52241724,-34.63012294
2,0,VICENTE LOPEZ,0,267,-58.50461476,-34.52659375
2,0,VILLA CRESPO,1,289,-58.44272186,-34.59883365
2,0,VILLA DEL PARQUE,1,83,-58.49067708,-34.60424664
2,0,VILLA DEVOTO,1,136,-58.51428246,-34.60235465
2,0,VILLA GRAL. MITRE,1,59,-58.46894292,-34.6100287
2,0,VILLA LUGANO,1,80,-58.47616703,-34.67499311
2,0,VILLA LURO,1,33,-58.50272906,-34.63641326
2,0,VILLA ORTUZAR,1,16,-58.46765121,-34.58097343
2,0,VILLA PUEYRREDON,1,35,-58.50349866,-34.58210304
2,0,VILLA REAL,1,35,-58.52603869,-34.61949319
2,0,VILLA RIACHUELO,1,29,-58.46334995,-34.69185842
2,0,VILLA SANTA RITA,1,56,-58.48295679,-34.61619346
2,0,VILLA SOLDATI,1,14,-58.44660206,-34.66537818
2,0,VILLA URQUIZA,1,121,-58.4878555,-34.57154052
2,1,AGRONOMIA,1,17,-58.48867266,-34.59294472
2,1,ALMAGRO,1,201,-58.42174452,-34.60922726
2,1,ALMIRANTE BROWN,0,66,-58.36739785,-34.8355701
2,1,AVELLANEDA,0,180,-58.34130219,-34.67822151
2,1,BALVANERA,1,229,-58.40306169,-34.6090994
2,1,BARRACAS,1,101,-58.38427511,-34.64641752
2,1,BELGRANO,1,331,-58.45029805,-34.55489158
2,1,BERAZATEGUI,0,36,-58.15526069,-34.81793907
2,1,BOCA,1,45,-58.35687956,-34.63111612
2,1,BOEDO,1,62,-58.41883975,-34.6299599
2,1,CABALLITO,1,253,-58.44360306,-34.61682542
2,1,CHACARITA,1,51,-58.45417483,-34.58837214
2,1,COGHLAN,1,11,-58.47494433,-34.56062377
2,1,COLEGIALES,1,43,-58.45096795,-34.57464156
2,1,CONSTITUCION,1,141,-58.38438814,-34.62504415
2,1,ESCOBAR,0,30,-58.77112814,-34.32871815
2,1,ESTEBAN ECHEVERRIA,0,34,-58.47696902,-34.83120997
2,1,EZEIZA,0,13,-58.56483953,-34.87582135
2,1,FLORENCIO VARELA,0,25,-58.25863776,-34.87787299
2,1,FLORES,1,135,-58.45826804,-34.63680312
2,1,FLORESTA,1,27,-58.48358753,-34.62768578
2,1,GENERAL SAN MARTIN,0,33,-58.56430565,-34.55265233
2,1,HURLINGHAM,0,19,-58.64969436,-34.59921401
2,1,ITUZAINGO,0,25,-58.68875833,-34.63600182
2,1,JOSE C. PAZ,0,17,-58.77767109,-34.51187589
2,1,LA MATANZA,0,270,-58.62538227,-34.77012002
2,1,LANUS,0,111,-58.39547449,-34.70576064
2,1,LINIERS,1,87,-58.51912811,-34.64379602
2,1,LOMAS DE ZAMORA,0,65,-58.42404113,-34.7555056
2,1,MALVINAS ARGENTINAS,0,11,-58.712133,-34.48730383
2,1,MATADEROS,1,32,-58.50173703,-34.65837345
2,1,MERLO,0,16,-58.74187776,-34.71088678
2,1,MONSERRAT,1,115,-58.37964847,-34.61268563
2,1,MONTE CASTRO,1,17,-58.50658095,-34.61929776
2,1,MORENO,0,16,-58.81092327,-34.61061712
2,1,MORON,0,172,-58.61984335,-34.64914107
2,1,NUEVA POMPEYA,1,62,-58.41885257,-34.65054408
2,1,NUNEZ,1,68,-58.46285879,-34.54373767
2,1,PALERMO,1,703,-58.42243478,-34.57390245
2,1,PARQUE AVELLANEDA,1,62,-58.47645528,-34.64864159
2,1,PARQUE CHACABUCO,1,38,-58.43769584,-34.63593994
2,1,PARQUE CHAS,1,9,-58.47912136,-34.58552269
2,1,PARQUE PATRICIOS,1,36,-58.40167518,-34.63755033
2,1,PATERNAL,1,15,-58.46866484,-34.59742118
2,1,PILAR,0,27,-58.90344139,-34.44819902
2,1,PRESIDENTE PERON,0,1,-58.39809124,-34.9298313
2,1,PUERTO MADERO,1,3,-58.35571275,-34.60905372
2,1,QUILMES,0,70,-58.27674869,-34.73506242
2,1,RECOLETA,1,248,-58.39521874,-34.58623775
2,1,RETIRO,1,102,-58.37592173,-34.58841231
2,1,SAAVEDRA,1,41,-58.4887446,-34.55307606
2,1,SAN CRISTOBAL,1,70,-58.40188403,-34.6238645
2,1,SAN FERNANDO,0,34,-58.56629736,-34.45545665
2,1,SAN FERNANDO,0,34,-58.55408337,-34.14166569
2,1,SAN ISIDRO,0,151,-58.53753207,-34.48729629
2,1,SAN MIGUEL,0,151,-58.69170552,-34.55209197
2,1,SAN NICOLAS,1,214,-58.38051517,-34.60366599
2,1,SAN TELMO,1,51,-58.37154103,-34.62152049
2,1,TIGRE,0,77,-58.61687555,-34.38565106
2,1,TRES DE FEBRERO,0,63,-58.57913045,-34.59594723
2,1,VELEZ SARSFIELD,1,34,-58.49327669,-34.63136139
2,1,VERSALLES,1,5,-58.52241724,-34.63012294
2,1,VICENTE LOPEZ,0,283,-58.50461476,-34.52659375
2,1,VILLA CRESPO,1,213,-58.44272186,-34.59883365
2,1,VILLA DEL PARQUE,1,34,-58.49067708,-34.60424664
2,1,VILLA DEVOTO,1,93,-58.51428246,-34.60235465
2,1,VILLA GRAL. MITRE,1,20,-58.46894292,-34.6100287
2,1,VILLA LUGANO,1,39,-58.47616703,-34.67499311
2,1,VILLA LURO,1,33,-58.50272906,-34.63641326
2,1,VILLA ORTUZAR,1,11,-58.46765121,-34.58097343
2,1,VILLA PUEYRREDON,1,21,-58.50349866,-34.58210304
2,1,VILLA REAL,1,14,-58.52603869,-34.61949319
2,1,VILLA RIACHUELO,1,13,-58.46334995,-34.69185842
2,1,VILLA SANTA RITA,1,38,-58.48295679,-34.61619346
2,1,VILLA SOLDATI,1,5,-58.44660206,-34.66537818
2,1,VILLA URQUIZA,1,81,-58.4878555,-34.57154052
2,2,AGRONOMIA,1,15,-58.48867266,-34.59294472
2,2,ALMAGRO,1,107,-58.42174452,-34.60922726
2,2,ALMIRANTE BROWN,0,55,-58.36739785,-34.8355701
2,2,AVELLANEDA,0,82,-58.34130219,-34.67822151
2,2,BALVANERA,1,159,-58.40306169,-34.6090994
2,2,BARRACAS,1,64,-58.38427511,-34.64641752
2,2,BELGRANO,1,176,-58.45029805,-34.55489158
2,2,BERAZATEGUI,0,22,-58.15526069,-34.81793907
2,2,BOCA,1,19,-58.35687956,-34.63111612
2,2,BOEDO,1,53,-58.41883975,-34.6299599
2,2,CABALLITO,1,133,-58.44360306,-34.61682542
2,2,CHACARITA,1,29,-58.45417483,-34.58837214
2,2,COGHLAN,1,5,-58.47494433,-34.56062377
2,2,COLEGIALES,1,18,-58.45096795,-34.57464156
2,2,CONSTITUCION,1,94,-58.38438814,-34.62504415
2,2,ESCOBAR,0,9,-58.77112814,-34.32871815
2,2,ESTEBAN ECHEVERRIA,0,21,-58.47696902,-34.83120997
2,2,EZEIZA,0,2,-58.56483953,-34.87582135
2,2,FLORENCIO VARELA,0,9,-58.25863776,-34.87787299
2,2,FLORES,1,70,-58.45826804,-34.63680312
2,2,FLORESTA,1,19,-58.48358753,-34.62768578
2,2,GENERAL SAN MARTIN,0,24,-58.56430565,-34.55265233
2,2,HURLINGHAM,0,12,-58.64969436,-34.59921401
2,2,ITUZAINGO,0,10,-58.68875833,-34.63600182
2,2,JOSE C. PAZ,0,11,-58.77767109,-34.51187589
2,2,LA MATANZA,0,188,-58.62538227,-34.77012002
2,2,LANUS,0,82,-58.39547449,-34.70576064
2,2,LINIERS,1,74,-58.51912811,-34.64379602
2,2,LOMAS DE ZAMORA,0,41,-58.42404113,-34.7555056
2,2,MALVINAS ARGENTINAS,0,1,-58.712133,-34.48730383
2,2,MATADEROS,1,19,-58.50173703,-34.65837345
2,2,MERLO,0,11,-58.74187776,-34.71088678
2,2,MONSERRAT,1,84,-58.37964847,-34.61268563
2,2,MONTE CASTRO,1,17,-58.50658095,-34.61929776
2,2,MORENO,0,24,-58.81092327,-34.61061712
2,2,MORON,0,101,-58.61984335,-34.64914107
2,2,NUEVA POMPEYA,1,63,-58.41885257,-34.65054408
2,2,NUNEZ,1,33,-58.46285879,-34.54373767
2,2,PALERMO,1,559,-58.42243478,-34.57390245
2,2,PARQUE AVELLANEDA,1,31,-58.47645528,-34.64864159
2,2,PARQUE CHACABUCO,1,11,-58.43769584,-34.63593994
2,2,PARQUE CHAS,1,3,-58.47912136,-34.58552269
2,2,PARQUE PATRICIOS,1,40,-58.40167518,-34.63755033
2,2,PATERNAL,1,21,-58.46866484,-34.59742118
2,2,PILAR,0,9,-58.90344139,-34.44819902
2,2,PUERTO MADERO,1,8,-58.35571275,-34.60905372
2,2,QUILMES,0,27,-58.27674869,-34.73506242
2,2,RECOLETA,1,169,-58.39521874,-34.58623775
2,2,RETIRO,1,80,-58.37592173,-34.58841231
2,2,SAAVEDRA,1,47,-58.4887446,-34.55307606
2,2,SAN CRISTOBAL,1,22,-58.40188403,-34.6238645
2,2,SAN FERNANDO,0,20,-58.56629736,-34.45545665
2,2,SAN FERNANDO,0,20,-58.55408337,-34.14166569
2,2,SAN ISIDRO,0,94,-58.53753207,-34.48729629
2,2,SAN MIGUEL,0,59,-58.69170552,-34.55209197
2,2,SAN NICOLAS,1,133,-58.38051517,-34.60366599
2,2,SAN TELMO,1,31,-58.37154103,-34.62152049
2,2,TIGRE,0,41,-58.61687555,-34.38565106
2,2,TRES DE FEBRERO,0,21,-58.57913045,-34.59594723
2,2,VELEZ SARSFIELD,1,19,-58.49327669,-34.63136139
2,2,VERSALLES,1,1,-58.52241724,-34.63012294
2,2,VICENTE LOPEZ,0,141,-58.50461476,-34.52659375
2,2,VILLA CRESPO,1,101,-58.44272186,-34.59883365
2,2,VILLA DEL PARQUE,1,25,-58.49067708,-34.60424664
2,2,VILLA DEVOTO,1,36,-58.51428246,-34.60235465
2,2,VILLA GRAL. MITRE,1,18,-58.46894292,-34.6100287
2,2,VILLA LUGANO,1,21,-58.47616703,-34.67499311
2,2,VILLA LURO,1,24,-58.50272906,-34.63641326
2,2,VILLA ORTUZAR,1,10,-58.46765121,-34.58097343
2,2,VILLA PUEYRREDON,1,8,-58.50349866,-34.58210304
2,2,VILLA REAL,1,7,-58.52603869,-34.61949319
2,2,VILLA RIACHUELO,1,1,-58.46334995,-34.69185842
2,2,VILLA SANTA RITA,1,19,-58.48295679,-34.61619346
2,2,VILLA URQUIZA,1,39,-58.4878555,-34.57154052
2,3,AGRONOMIA,1,17,-58.48867266,-34.59294472
2,3,ALMAGRO,1,98,-58.42174452,-34.60922726
2,3,ALMIRANTE BROWN,0,81,-58.36739785,-34.8355701
2,3,AVELLANEDA,0,139,-58.34130219,-34.67822151
2,3,BALVANERA,1,144,-58.40306169,-34.6090994
2,3,BARRACAS,1,70,-58.38427511,-34.64641752
2,3,BELGRANO,1,132,-58.45029805,-34.55489158
2,3,BERAZATEGUI,0,77,-58.15526069,-34.81793907
2,3,BOCA,1,35,-58.35687956,-34.63111612
2,3,BOEDO,1,44,-58.41883975,-34.6299599
2,3,CABALLITO,1,123,-58.44360306,-34.61682542
2,3,CHACARITA,1,27,-58.45417483,-34.58837214
2,3,COGHLAN,1,9,-58.47494433,-34.56062377
2,3,COLEGIALES,1,21,-58.45096795,-34.57464156
2,3,CONSTITUCION,1,85,-58.38438814,-34.62504415
2,3,ESCOBAR,0,13,-58.77112814,-34.32871815
2,3,ESTEBAN ECHEVERRIA,0,43,-58.47696902,-34.83120997
2,3,EZEIZA,0,34,-58.56483953,-34.87582135
2,3,FLORENCIO VARELA,0,127,-58.25863776,-34.87787299
2,3,FLORES,1,85,-58.45826804,-34.63680312
2,3,FLORESTA,1,22,-58.48358753,-34.62768578
2,3,GENERAL SAN MARTIN,0,39,-58.56430565,-34.55265233
2,3,HURLINGHAM,0,20,-58.64969436,-34.59921401
2,3,ITUZAINGO,0,42,-58.68875833,-34.63600182
2,3,JOSE C. PAZ,0,32,-58.77767109,-34.51187589
2,3,LA MATANZA,0,459,-58.62538227,-34.77012002
2,3,LANUS,0,146,-58.39547449,-34.70576064
2,3,LINIERS,1,79,-58.51912811,-34.64379602
2,3,LOMAS DE ZAMORA,0,63,-58.42404113,-34.7555056
2,3,MALVINAS ARGENTINAS,0,20,-58.712133,-34.48730383
2,3,MATADEROS,1,39,-58.50173703,-34.65837345
2,3,MERLO,0,78,-58.74187776,-34.71088678
2,3,MONSERRAT,1,96,-58.37964847,-34.61268563
2,3,MONTE CASTRO,1,17,-58.50658095,-34.61929776
2,3,MORENO,0,103,-58.81092327,-34.61061712
2,3,MORON,0,103,-58.61984335,-34.64914107
2,3,NUEVA POMPEYA,1,35,-58.41885257,-34.65054408
2,3,NUNEZ,1,26,-58.46285879,-34.54373767
2,3,PALERMO,1,616,-58.42243478,-34.57390245
2,3,PARQUE AVELLANEDA,1,34,-58.47645528,-34.64864159
2,3,PARQUE CHACABUCO,1,15,-58.43769584,-34.63593994
2,3,PARQUE CHAS,1,1,-58.47912136,-34.58552269
2,3,PARQUE PATRICIOS,1,16,-58.40167518,-34.63755033
2,3,PATERNAL,1,11,-58.46866484,-34.59742118
2,3,PILAR,0,38,-58.90344139,-34.44819902
2,3,PUERTO MADERO,1,3,-58.35571275,-34.60905372
2,3,QUILMES,0,125,-58.27674869,-34.73506242
2,3,RECOLETA,1,166,-58.39521874,-34.58623775
2,3,RETIRO,1,75,-58.37592173,-34.58841231
2,3,SAAVEDRA,1,49,-58.4887446,-34.55307606
2,3,SAN CRISTOBAL,1,43,-58.40188403,-34.6238645
2,3,SAN FERNANDO,0,27,-58.56629736,-34.45545665
2,3,SAN FERNANDO,0,27,-58.55408337,-34.14166569
2,3,SAN ISIDRO,0,71,-58.53753207,-34.48729629
2,3,SAN MIGUEL,0,101,-58.69170552,-34.55209197
2,3,SAN NICOLAS,1,116,-58.38051517,-34.60366599
2,3,SAN TELMO,1,50,-58.37154103,-34.62152049
2,3,TIGRE,0,80,-58.61687555,-34.38565106
2,3,TRES DE FEBRERO,0,32,-58.57913045,-34.59594723
2,3,VELEZ SARSFIELD,1,19,-58.49327669,-34.63136139
2,3,VERSALLES,1,1,-58.52241724,-34.63012294
2,3,VICENTE LOPEZ,0,130,-58.50461476,-34.52659375
2,3,VILLA CRESPO,1,155,-58.44272186,-34.59883365
2,3,VILLA DEL PARQUE,1,21,-58.49067708,-34.60424664
2,3,VILLA DEVOTO,1,35,-58.51428246,-34.60235465
2,3,VILLA GRAL. MITRE,1,7,-58.46894292,-34.6100287
2,3,VILLA LUGANO,1,20,-58.47616703,-34.67499311
2,3,VILLA LURO,1,9,-58.50272906,-34.63641326
2,3,VILLA ORTUZAR,1,11,-58.46765121,-34.58097343
2,3,VILLA PUEYRREDON,1,7,-58.50349866,-34.58210304
2,3,VILLA REAL,1,11,-58.52603869,-34.61949319
2,3,VILLA RIACHUELO,1,7,-58.46334995,-34.69185842
2,3,VILLA SANTA RITA,1,23,-58.48295679,-34.61619346
2,3,VILLA URQUIZA,1,33,-58.4878555,-34.57154052
2,4,AGRONOMIA,1,16,-58.48867266,-34.59294472
2,4,ALMAGRO,1,164,-58.42174452,-34.60922726
2,4,ALMIRANTE BROWN,0,586,-58.36739785,-34.8355701
2,4,AVELLANEDA,0,659,-58.34130219,-34.67822151
2,4,BALVANERA,1,190,-58.40306169,-34.6090994
2,4,BARRACAS,1,136,-58.38427511,-34.64641752
2,4,BELGRANO,1,159,-58.45029805,-34.55489158
2,4,BERAZATEGUI,0,455,-58.15526069,-34.81793907
2,4,BOCA,1,73,-58.35687956,-34.63111612
2,4,BOEDO,1,63,-58.41883975,-34.6299599
2,4,CABALLITO,1,178,-58.44360306,-34.61682542
2,4,CHACARITA,1,45,-58.45417483,-34.58837214
2,4,COGHLAN,1,8,-58.47494433,-34.56062377
2,4,COLEGIALES,1,33,-58.45096795,-34.57464156
2,4,CONSTITUCION,1,210,-58.38438814,-34.62504415
2,4,ESCOBAR,0,132,-58.77112814,-34.32871815
2,4,ESTEBAN ECHEVERRIA,0,285,-58.47696902,-34.83120997
2,4,EZEIZA,0,79,-58.56483953,-34.87582135
2,4,FLORENCIO VARELA,0,447,-58.25863776,-34.87787299
2,4,FLORES,1,153,-58.45826804,-34.63680312
2,4,FLORESTA,1,45,-58.48358753,-34.62768578
2,4,GENERAL SAN MARTIN,0,296,-58.56430565,-34.55265233
2,4,HURLINGHAM,0,89,-58.64969436,-34.59921401
2,4,ITUZAINGO,0,87,-58.68875833,-34.63600182
2,4,JOSE C. PAZ,0,370,-58.77767109,-34.51187589
2,4,LA MATANZA,0,2236,-58.62538227,-34.77012002
2,4,LANUS,0,553,-58.39547449,-34.70576064
2,4,LINIERS,1,180,-58.51912811,-34.64379602
2,4,LOMAS DE ZAMORA,0,579,-58.42404113,-34.7555056
2,4,MALVINAS ARGENTINAS,0,228,-58.712133,-34.48730383
2,4,MATADEROS,1,112,-58.50173703,-34.65837345
2,4,MERLO,0,222,-58.74187776,-34.71088678
2,4,MONSERRAT,1,156,-58.37964847,-34.61268563
2,4,MONTE CASTRO,1,19,-58.50658095,-34.61929776
2,4,MORENO,0,383,-58.81092327,-34.61061712
2,4,MORON,0,308,-58.61984335,-34.64914107
2,4,NUEVA POMPEYA,1,192,-58.41885257,-34.65054408
2,4,NUNEZ,1,45,-58.46285879,-34.54373767
2,4,PALERMO,1,703,-58.42243478,-34.57390245
2,4,PARQUE AVELLANEDA,1,77,-58.47645528,-34.64864159
2,4,PARQUE CHACABUCO,1,40,-58.43769584,-34.63593994
2,4,PARQUE CHAS,1,4,-58.47912136,-34.58552269
2,4,PARQUE PATRICIOS,1,51,-58.40167518,-34.63755033
2,4,PATERNAL,1,21,-58.46866484,-34.59742118
2,4,PILAR,0,107,-58.90344139,-34.44819902
2,4,PRESIDENTE PERON,0,8,-58.39809124,-34.9298313
2,4,PUERTO MADERO,1,2,-58.35571275,-34.60905372
2,4,QUILMES,0,592,-58.27674869,-34.73506242
2,4,RECOLETA,1,190,-58.39521874,-34.58623775
2,4,RETIRO,1,113,-58.37592173,-34.58841231
2,4,SAAVEDRA,1,48,-58.4887446,-34.55307606
2,4,SAN CRISTOBAL,1,65,-58.40188403,-34.6238645
2,4,SAN FERNANDO,0,201,-58.56629736,-34.45545665
2,4,SAN FERNANDO,0,201,-58.55408337,-34.14166569
2,4,SAN ISIDRO,0,287,-58.53753207,-34.48729629
2,4,SAN MIGUEL,0,554,-58.69170552,-34.55209197
2,4,SAN NICOLAS,1,164,-58.38051517,-34.60366599
2,4,SAN TELMO,1,58,-58.37154103,-34.62152049
2,4,TIGRE,0,377,-58.61687555,-34.38565106
2,4,TRES DE FEBRERO,0,206,-58.57913045,-34.59594723
2,4,VELEZ SARSFIELD,1,26,-58.49327669,-34.63136139
2,4,VERSALLES,1,6,-58.52241724,-34.63012294
2,4,VICENTE LOPEZ,0,277,-58.50461476,-34.52659375
2,4,VILLA CRESPO,1,151,-58.44272186,-34.59883365
2,4,VILLA DEL PARQUE,1,25,-58.49067708,-34.60424664
2,4,VILLA DEVOTO,1,67,-58.51428246,-34.60235465
2,4,VILLA GRAL. MITRE,1,24,-58.46894292,-34.6100287
2,4,VILLA LUGANO,1,154,-58.47616703,-34.67499311
2,4,VILLA LURO,1,19,-58.50272906,-34.63641326
2,4,VILLA ORTUZAR,1,13,-58.46765121,-34.58097343
2,4,VILLA PUEYRREDON,1,16,-58.50349866,-34.58210304
2,4,VILLA REAL,1,37,-58.52603869,-34.61949319
2,4,VILLA RIACHUELO,1,31,-58.46334995,-34.69185842
2,4,VILLA SANTA RITA,1,28,-58.48295679,-34.61619346
2,4,VILLA SOLDATI,1,32,-58.44660206,-34.66537818
2,4,VILLA URQUIZA,1,72,-58.4878555,-34.57154052
2,5,AGRONOMIA,1,34,-58.48867266,-34.59294472
2,5,ALMAGRO,1,266,-58.42174452,-34.60922726
2,5,ALMIRANTE BROWN,0,1112,-58.36739785,-34.8355701
2,5,AVELLANEDA,0,1329,-58.34130219,-34.67822151
2,5,BALVANERA,1,684,-58.40306169,-34.6090994
2,5,BARRACAS,1,476,-58.38427511,-34.64641752
2,5,BELGRANO,1,315,-58.45029805,-34.55489158
2,5,BERAZATEGUI,0,726,-58.15526069,-34.81793907
2,5,BOCA,1,198,-58.35687956,-34.63111612
2,5,BOEDO,1,167,-58.41883975,-34.6299599
2,5,CABALLITO,1,416,-58.44360306,-34.61682542
2,5,CHACARITA,1,147,-58.45417483,-34.58837214
2,5,COGHLAN,1,20,-58.47494433,-34.56062377
2,5,COLEGIALES,1,59,-58.45096795,-34.57464156
2,5,CONSTITUCION,1,868,-58.38438814,-34.62504415
2,5,ESCOBAR,0,279,-58.77112814,-34.32871815
2,5,ESTEBAN ECHEVERRIA,0,594,-58.47696902,-34.83120997
2,5,EZEIZA,0,137,-58.56483953,-34.87582135
2,5,FLORENCIO VARELA,0,958,-58.25863776,-34.87787299
2,5,FLORES,1,424,-58.45826804,-34.63680312
2,5,FLORESTA,1,110,-58.48358753,-34.62768578
2,5,GENERAL SAN MARTIN,0,820,-58.56430565,-34.55265233
2,5,HURLINGHAM,0,193,-58.64969436,-34.59921401
2,5,ITUZAINGO,0,164,-58.68875833,-34.63600182
2,5,JOSE C. PAZ,0,623,-58.77767109,-34.51187589
2,5,LA MATANZA,0,4541,-58.62538227,-34.77012002
2,5,LANUS,0,1315,-58.39547449,-34.70576064
2,5,LINIERS,1,858,-58.51912811,-34.64379602
2,5,LOMAS DE ZAMORA,0,1538,-58.42404113,-34.7555056
2,5,MALVINAS ARGENTINAS,0,739,-58.712133,-34.48730383
2,5,MATADEROS,1,310,-58.50173703,-34.65837345
2,5,MERLO,0,316,-58.74187776,-34.71088678
2,5,MONSERRAT,1,254,-58.37964847,-34.61268563
2,5,MONTE CASTRO,1,50,-58.50658095,-34.61929776
2,5,MORENO,0,610,-58.81092327,-34.61061712
2,5,MORON,0,576,-58.61984335,-34.64914107
2,5,NUEVA POMPEYA,1,628,-58.41885257,-34.65054408
2,5,NUNEZ,1,83,-58.46285879,-34.54373767
2,5,PALERMO,1,1099,-58.42243478,-34.57390245
2,5,PARQUE AVELLANEDA,1,200,-58.47645528,-34.64864159
2,5,PARQUE CHACABUCO,1,143,-58.43769584,-34.63593994
2,5,PARQUE CHAS,1,16,-58.47912136,-34.58552269
2,5,PARQUE PATRICIOS,1,159,-58.40167518,-34.63755033
2,5,PATERNAL,1,58,-58.46866484,-34.59742118
2,5,PILAR,0,174,-58.90344139,-34.44819902
2,5,PRESIDENTE PERON,0,19,-58.39809124,-34.9298313
2,5,PUERTO MADERO,1,10,-58.35571275,-34.60905372
2,5,QUILMES,0,1534,-58.27674869,-34.73506242
2,5,RECOLETA,1,241,-58.39521874,-34.58623775
2,5,RETIRO,1,309,-58.37592173,-34.58841231
2,5,SAAVEDRA,1,160,-58.4887446,-34.55307606
2,5,SAN CRISTOBAL,1,192,-58.40188403,-34.6238645
2,5,SAN FERNANDO,0,479,-58.56629736,-34.45545665
2,5,SAN FERNANDO,0,479,-58.55408337,-34.14166569
2,5,SAN ISIDRO,0,987,-58.53753207,-34.48729629
2,5,SAN MIGUEL,0,953,-58.69170552,-34.55209197
2,5,SAN NICOLAS,1,353,-58.38051517,-34.60366599
2,5,SAN TELMO,1,89,-58.37154103,-34.62152049
2,5,TIGRE,0,1187,-58.61687555,-34.38565106
2,5,TRES DE FEBRERO,0,637,-58.57913045,-34.59594723
2,5,VELEZ SARSFIELD,1,89,-58.49327669,-34.63136139
2,5,VERSALLES,1,48,-58.52241724,-34.63012294
2,5,VICENTE LOPEZ,0,752,-58.50461476,-34.52659375
2,5,VILLA CRESPO,1,242,-58.44272186,-34.59883365
2,5,VILLA DEL PARQUE,1,59,-58.49067708,-34.60424664
2,5,VILLA DEVOTO,1,236,-58.51428246,-34.60235465
2,5,VILLA GRAL. MITRE,1,78,-58.46894292,-34.6100287
2,5,VILLA LUGANO,1,434,-58.47616703,-34.67499311
2,5,VILLA LURO,1,36,-58.50272906,-34.63641326
2,5,VILLA ORTUZAR,1,36,-58.46765121,-34.58097343
2,5,VILLA PUEYRREDON,1,69,-58.50349866,-34.58210304
2,5,VILLA REAL,1,122,-58.52603869,-34.61949319
2,5,VILLA RIACHUELO,1,100,-58.46334995,-34.69185842
2,5,VILLA SANTA RITA,1,59,-58.48295679,-34.61619346
2,5,VILLA SOLDATI,1,93,-58.44660206,-34.66537818
2,5,VILLA URQUIZA,1,148,-58.4878555,-34.57154052
2,6,AGRONOMIA,1,61,-58.48867266,-34.59294472
2,6,ALMAGRO,1,500,-58.42174452,-34.60922726
2,6,ALMIRANTE BROWN,0,1336,-58.36739785,-34.8355701
2,6,AVELLANEDA,0,2034,-58.34130219,-34.67822151
2,6,BALVANERA,1,1137,-58.40306169,-34.6090994
2,6,BARRACAS,1,824,-58.38427511,-34.64641752
2,6,BELGRANO,1,614,-58.45029805,-34.55489158
2,6,BERAZATEGUI,0,978,-58.15526069,-34.81793907
2,6,BOCA,1,336,-58.35687956,-34.63111612
2,6,BOEDO,1,257,-58.41883975,-34.6299599
2,6,CABALLITO,1,754,-58.44360306,-34.61682542
2,6,CHACARITA,1,278,-58.45417483,-34.58837214
2,6,COGHLAN,1,34,-58.47494433,-34.56062377
2,6,COLEGIALES,1,118,-58.45096795,-34.57464156
2,6,CONSTITUCION,1,1213,-58.38438814,-34.62504415
2,6,ESCOBAR,0,353,-58.77112814,-34.32871815
2,6,ESTEBAN ECHEVERRIA,0,902,-58.47696902,-34.83120997
2,6,EZEIZA,0,217,-58.56483953,-34.87582135
2,6,FLORENCIO VARELA,0,1263,-58.25863776,-34.87787299
2,6,FLORES,1,788,-58.45826804,-34.63680312
2,6,FLORESTA,1,189,-58.48358753,-34.62768578
2,6,GENERAL SAN MARTIN,0,1279,-58.56430565,-34.55265233
2,6,HURLINGHAM,0,242,-58.64969436,-34.59921401
2,6,ITUZAINGO,0,252,-58.68875833,-34.63600182
2,6,JOSE C. PAZ,0,799,-58.77767109,-34.51187589
2,6,LA MATANZA,0,7186,-58.62538227,-34.77012002
2,6,LANUS,0,1862,-58.39547449,-34.70576064
2,6,LINIERS,1,1166,-58.51912811,-34.64379602
